               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.032104,            0.013467,           0.0025426,             0.95773,             0.83661,             0.90014,             0.59605,            0.031956,            0.022607,           0.0024293,             0.00571,             0.00571,             0.00571
                 132,            0.032043,            0.013417,           0.0025017,              0.9556,             0.83773,             0.89945,             0.59568,            0.031978,            0.022635,           0.0024239,            0.005677,            0.005677,            0.005677
                 133,            0.032024,            0.013344,           0.0025324,             0.95646,             0.83868,             0.90029,             0.59577,            0.031972,            0.022635,           0.0024175,            0.005644,            0.005644,            0.005644
                 134,            0.031739,            0.013242,           0.0024619,               0.956,             0.83885,             0.90026,             0.59594,            0.031962,            0.022634,           0.0024145,            0.005611,            0.005611,            0.005611
                 135,             0.03213,            0.013474,            0.002519,             0.95596,             0.83866,             0.90046,             0.59571,            0.031957,            0.022646,           0.0024123,            0.005578,            0.005578,            0.005578
                 136,            0.031824,            0.012969,           0.0024692,             0.95634,             0.83876,             0.90074,             0.59668,            0.031912,            0.022596,           0.0024098,            0.005545,            0.005545,            0.005545
                 137,            0.031891,            0.013101,            0.002482,             0.95586,             0.83853,             0.90102,             0.59669,            0.031916,            0.022601,           0.0024109,            0.005512,            0.005512,            0.005512
                 138,            0.032018,            0.013327,           0.0025483,             0.95526,             0.83841,             0.90085,             0.59642,            0.031939,            0.022645,           0.0024139,            0.005479,            0.005479,            0.005479
                 139,            0.032221,            0.013403,           0.0024729,             0.95478,             0.83852,             0.90087,             0.59674,             0.03192,            0.022625,           0.0024171,            0.005446,            0.005446,            0.005446
                 140,            0.032005,            0.013302,           0.0024735,             0.95495,             0.83929,             0.90069,             0.59654,            0.031914,            0.022637,           0.0024163,            0.005413,            0.005413,            0.005413
                 141,            0.031684,            0.013058,           0.0024608,             0.95561,             0.83883,             0.90042,             0.59706,            0.031897,            0.022638,           0.0024201,             0.00538,             0.00538,             0.00538
                 142,            0.031867,            0.013153,           0.0024954,             0.95617,              0.8385,             0.90043,             0.59723,            0.031868,            0.022625,           0.0024199,            0.005347,            0.005347,            0.005347
                 143,            0.031548,             0.01315,            0.002459,             0.95546,             0.83926,             0.90057,             0.59764,            0.031844,            0.022587,           0.0024155,            0.005314,            0.005314,            0.005314
                 144,            0.031462,            0.012983,           0.0024423,              0.9556,             0.83889,             0.90066,             0.59712,            0.031869,            0.022642,           0.0024156,            0.005281,            0.005281,            0.005281
                 145,            0.031662,            0.013106,           0.0024652,             0.95647,             0.83756,             0.90058,             0.59752,             0.03185,            0.022615,           0.0024107,            0.005248,            0.005248,            0.005248
                 146,            0.031744,            0.013282,           0.0024814,             0.95598,             0.83885,             0.90076,             0.59769,            0.031831,            0.022601,            0.002409,            0.005215,            0.005215,            0.005215
                 147,             0.03171,            0.013296,           0.0028158,             0.95544,             0.83863,             0.90023,             0.59727,            0.031835,            0.022606,           0.0024071,            0.005182,            0.005182,            0.005182
                 148,            0.031823,            0.013513,           0.0025236,             0.95629,             0.83787,             0.90033,             0.59794,            0.031815,            0.022603,            0.002405,            0.005149,            0.005149,            0.005149
                 149,            0.031205,            0.012908,           0.0024369,             0.95588,             0.83849,             0.90048,             0.59743,            0.031822,            0.022617,           0.0024008,            0.005116,            0.005116,            0.005116
                 150,            0.031562,            0.013178,           0.0024694,             0.95659,             0.83763,             0.90072,             0.59769,            0.031822,            0.022618,           0.0023982,            0.005083,            0.005083,            0.005083
                 151,            0.031501,            0.013098,           0.0024656,             0.95676,              0.8384,             0.90087,             0.59733,            0.031821,            0.022626,           0.0023941,             0.00505,             0.00505,             0.00505
                 152,            0.031821,            0.013075,            0.002434,             0.95509,             0.83974,              0.9013,             0.59758,            0.031805,            0.022622,           0.0023938,            0.005017,            0.005017,            0.005017
                 153,             0.03132,            0.013106,           0.0024342,             0.95586,             0.83974,             0.90171,             0.59827,            0.031775,            0.022603,           0.0023912,            0.004984,            0.004984,            0.004984
                 154,            0.031333,             0.01299,           0.0024641,             0.95587,              0.8398,             0.90187,             0.59869,            0.031751,             0.02259,           0.0023904,            0.004951,            0.004951,            0.004951
                 155,            0.031555,            0.012828,           0.0024468,             0.95597,              0.8393,             0.90187,             0.59927,            0.031744,            0.022603,           0.0023887,            0.004918,            0.004918,            0.004918
